,,option,position,wind_id,k,p,close,iv,delta,gamma,vega,theta
20190815,close a position,option(delta<0.25),0.7453064126642032,10001888.SH,2.95,0.3726532063321016,0.0102,0.1835004985332489,0.1902440512102443,2.743924361447117,0.1464820201540249,-0.38801750993405615
20190815,close a position,option(delta>0.25),1.254693587335797,10001887.SH,2.9,0.6273467936678985,0.0211,0.1742531955242157,0.3425496558486049,3.9096124184636105,0.1981934937112173,-0.5039883348525196
20190815,close a position,option(delta<0.5),-0.05559537015792906,10001887.SH,2.9,0.05559537015792906,0.0211,0.1742531955242157,0.3425496558486049,3.9096124184636105,0.1981934937112173,-0.5039883348525196
20190815,close a position,option(delta>0.5),-0.944404629842071,10001886.SH,2.85,0.944404629842071,0.04,0.16180899739265442,0.5518702569470726,4.532399735398823,0.2133564660102103,-0.5153946533707868
20190815,open a position,option(delta<0.25),-1.2153151693709214,10001888.SH,2.95,0.6076575846854607,0.0102,0.1835004985332489,0.1902440512102443,2.743924361447117,0.1464820201540249,-0.38801750993405615
20190815,open a position,option(delta>0.25),-0.7846848306290786,10001887.SH,2.9,0.3923424153145393,0.0211,0.1742531955242157,0.3425496558486049,3.9096124184636105,0.1981934937112173,-0.5039883348525196
20190815,open a position,option(delta<0.5),0.2478029237202124,10001887.SH,2.9,0.2478029237202124,0.0211,0.1742531955242157,0.3425496558486049,3.9096124184636105,0.1981934937112173,-0.5039883348525196
20190815,open a position,option(delta>0.5),0.7521970762797876,10001886.SH,2.85,0.7521970762797876,0.04,0.16180899739265442,0.5518702569470726,4.532399735398823,0.2133564660102103,-0.5153946533707868
20190816,close a position,option(delta<0.25),1.2153151693709214,10001888.SH,2.95,0.6076575846854607,0.0088,0.16508707404136658,0.18901247669180604,3.1486366500827696,0.14076276583639405,-0.3640862869626129
20190816,close a position,option(delta>0.25),0.7846848306290786,10001887.SH,2.9,0.3923424153145393,0.0199,0.15341517329216003,0.3683308435881146,4.72237109516481,0.19619168718965077,-0.47849649520579246
20190816,close a position,option(delta<0.5),-0.2478029237202124,10001887.SH,2.9,0.2478029237202124,0.0199,0.15341517329216003,0.3683308435881146,4.72237109516481,0.19619168718965077,-0.47849649520579246
20190816,close a position,option(delta>0.5),-0.7521970762797876,10001886.SH,2.85,0.7521970762797876,0.041,0.13901421427726746,0.6240462320558668,5.245949900005116,0.1974856406059091,-0.4525193610324134
20190816,open a position,option(delta<0.25),-1.3197849794889087,10001888.SH,2.95,0.6598924897444544,0.0088,0.16508707404136658,0.18901247669180604,3.1486366500827696,0.14076276583639405,-0.3640862869626129
20190816,open a position,option(delta>0.25),-0.6802150205110913,10001887.SH,2.9,0.34010751025554564,0.0199,0.15341517329216003,0.3683308435881146,4.72237109516481,0.19619168718965077,-0.47849649520579246
20190816,open a position,option(delta<0.5),0.48509490492204016,10001887.SH,2.9,0.48509490492204016,0.0199,0.15341517329216003,0.3683308435881146,4.72237109516481,0.19619168718965077,-0.47849649520579246
20190816,open a position,option(delta>0.5),0.5149050950779599,10001886.SH,2.85,0.5149050950779599,0.041,0.13901421427726746,0.6240462320558668,5.245949900005116,0.1974856406059091,-0.4525193610324134
20190819,close a position,option(delta<0.25),1.3197849794889087,10001888.SH,2.95,0.6598924897444544,0.0214,0.16838714480400085,0.3958328308679566,4.9779701491766275,0.17707461690528387,-0.6273683618759857
20190819,close a position,option(delta>0.25),0.6802150205110913,10001887.SH,2.9,0.34010751025554564,0.044,0.1505875289440155,0.6644321893436498,5.267165231045777,0.16755640703297067,-0.5496628287857468
20190819,close a position,option(delta<0.5),-0.48509490492204016,10001887.SH,2.9,0.48509490492204016,0.044,0.1505875289440155,0.6644321893436498,5.267165231045777,0.16755640703297067,-0.5496628287857468
20190819,close a position,option(delta>0.5),-0.5149050950779599,10001886.SH,2.85,0.5149050950779599,0.079,0.09530135989189148,0.9657627932938198,1.732425237255942,0.03487776839081882,-0.12235703427661712
20190822,open a position,option(delta<0.25),-0.9059997666150092,10001889.SH,3.0,0.4529998833075046,0.0051,0.1863105595111847,0.143933145536926,3.248110373076834,0.08499321651771019,-0.48996431577387933
20190822,open a position,option(delta>0.25),-1.0940002333849908,10001888.SH,2.95,0.5470001166924954,0.0134,0.1612999141216278,0.3378396022748523,6.046590149036452,0.13698111122400858,-0.6915396146524841
20190822,open a position,option(delta<0.5),0.517484553002285,10001888.SH,2.95,0.517484553002285,0.0134,0.1612999141216278,0.3378396022748523,6.046590149036452,0.13698111122400858,-0.6915396146524841
20190822,open a position,option(delta>0.5),0.482515446997715,10001887.SH,2.9,0.482515446997715,0.0357,0.14539113640785217,0.6739125689210695,6.614492132875867,0.13506737265207963,-0.6359932256491706
20190823,close a position,option(delta<0.25),0.9059997666150092,10001889.SH,3.0,0.4529998833075046,0.0078,0.15192213654518127,0.25027234218594074,6.0350574633440806,0.1102663279019001,-0.6261193474781277
20190823,close a position,option(delta>0.25),1.0940002333849908,10001888.SH,2.95,0.5470001166924954,0.024,0.11712518334388733,0.6359288514137361,9.24597937015908,0.13023977781759832,-0.5939892054812262
